"species","datasourceGUID","seedlotGUID","scarified","cs","ws","light","alternating","temperature","nseeds","ngerminated"
"Veronica verna","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3E96DF78-692A-C7C7-1115-E7D4741EA6E6","0","0","0","1","1",16,20,20
"Veronica verna","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E5F0AA82-1A50-FF26-F6C2-D73A1A45F364","0","0","0","1","1",16,50,50
"Veronica verna","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E5F0AA82-1A50-FF26-F6C2-D73A1A45F364","0","0","0","1","1",16,10,10
"Veronica verna","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3E96DF78-692A-C7C7-1115-E7D4741EA6E6","0","0","0","1","0",16,20,20
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","0","1",13.5,100,56
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","0","0",5,100,0
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","1","1",13.5,100,50
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","1","1",9.5,100,80
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","0","1",9.5,100,73
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","0","0","0","1",9.5,100,2
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","0","0","1","1",9.5,100,4
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","1","1",13.5,100,30
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","0","0","1","0",5,100,0
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","0","1",13.5,100,33
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","0","0","0","1",13.5,100,85
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","1","0",5,100,0
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","1","0",5,100,4
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","0","0","0","0",5,100,0
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","0","0",5,100,8
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","0","0","1","1",17.5,100,63
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","1","1",17.5,100,13
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","0","1",9.5,100,95
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","1","1",17.5,100,20
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","0","1",17.5,100,30
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","0","0","1","1",13.5,100,88
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","0","0","0","1",17.5,100,40
"Viburnum lantana","E6B0AF38-60F8-5FDC-B265-8DBCBDCE284F","BF54BD12-CB1A-7EF7-3248-45B5D27BA331","0","1","0","1","1",9.5,100,59
"Viburnum opulus","B39C3443-7448-DA05-3BC9-CE7323AB126E","079E2659-BF51-50E5-C994-F41AB0F83D37","0","1","0","1","0",5,50,0
"Viburnum opulus","B39C3443-7448-DA05-3BC9-CE7323AB126E","079E2659-BF51-50E5-C994-F41AB0F83D37","0","1","0","1","1",15,50,8
"Viburnum opulus","B39C3443-7448-DA05-3BC9-CE7323AB126E","079E2659-BF51-50E5-C994-F41AB0F83D37","0","1","0","1","1",20,50,44
"Viburnum opulus","B39C3443-7448-DA05-3BC9-CE7323AB126E","079E2659-BF51-50E5-C994-F41AB0F83D37","0","1","0","1","1",10,50,2
"Viburnum opulus","B39C3443-7448-DA05-3BC9-CE7323AB126E","079E2659-BF51-50E5-C994-F41AB0F83D37","0","1","0","1","1",25,50,36
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","24314291-8F81-AD55-7C18-E4BD0E030DCC","1","0","0","1","0",21,20,20
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BC0C46F3-3808-AE39-801A-EBADC923641E","1","0","0","1","0",21,50,50
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","24314291-8F81-AD55-7C18-E4BD0E030DCC","1","0","0","1","0",21,50,50
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","2097AD11-584A-5529-86D8-1A88792730AC","1","0","0","1","0",11,10,9
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","2097AD11-584A-5529-86D8-1A88792730AC","1","0","0","1","0",10,9,9
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","64BDB484-C34E-A09D-053C-1C0549E3D89E","1","0","0","1","0",20,20,20
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BC0C46F3-3808-AE39-801A-EBADC923641E","1","0","0","1","0",21,20,17
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","24314291-8F81-AD55-7C18-E4BD0E030DCC","1","0","0","1","0",20,10,9
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","7E2C81EA-3D29-AC09-A252-EEAC819AC39E","1","0","0","1","0",21,100,94
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BC0C46F3-3808-AE39-801A-EBADC923641E","1","0","0","1","0",20,20,17
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","328E6AB1-49BA-5E5C-DAD1-DA52B0188825","1","0","0","1","0",10,10,8
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","7E2C81EA-3D29-AC09-A252-EEAC819AC39E","1","0","0","1","0",21,10,10
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","64BDB484-C34E-A09D-053C-1C0549E3D89E","1","0","0","1","0",21,20,20
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","2097AD11-584A-5529-86D8-1A88792730AC","1","0","0","1","0",11,10,10
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","7E2C81EA-3D29-AC09-A252-EEAC819AC39E","1","0","0","1","0",20,10,10
"Vicia bithynica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","328E6AB1-49BA-5E5C-DAD1-DA52B0188825","1","0","0","1","0",11,10,10
"Vicia cassubica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","667D7677-62FD-524B-9D86-72C79CF1765C","1","0","0","1","0",20,10,10
"Vicia cassubica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","667D7677-62FD-524B-9D86-72C79CF1765C","1","0","0","1","0",21,10,10
"Vicia cracca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D5EB5AE7-DA14-57BD-62DA-E6977A6BCDC0","1","0","0","1","0",21,100,96
"Vicia cracca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","7BA605DE-383E-CB5F-AA43-11E2FE12ED5C","1","0","0","1","0",20,10,9
"Vicia cracca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","7BA605DE-383E-CB5F-AA43-11E2FE12ED5C","1","0","0","1","0",21,10,10
"Vicia cracca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D5EB5AE7-DA14-57BD-62DA-E6977A6BCDC0","1","0","0","1","0",21,20,17
"Vicia cracca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","8B4B6036-1D10-F1AD-C898-D82536A1CB3C","1","0","0","1","0",16,50,50
"Vicia cracca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","7BA605DE-383E-CB5F-AA43-11E2FE12ED5C","1","0","0","1","0",21,50,19
"Vicia cracca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D5EB5AE7-DA14-57BD-62DA-E6977A6BCDC0","1","0","0","1","0",20,20,19
"Vicia cracca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","8B4B6036-1D10-F1AD-C898-D82536A1CB3C","1","0","0","1","0",15,20,20
"Vicia cracca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","8B4B6036-1D10-F1AD-C898-D82536A1CB3C","1","0","0","1","0",16,20,20
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","5FB3812F-FFCB-AEA1-2F7C-21A05DDE000D","1","0","0","1","1",16,20,19
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","38C583A4-546F-B67A-F583-3F11715B350B","1","0","0","1","0",10,20,20
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","64133F23-6396-D484-DAB5-B13DA635BB0C","1","0","0","1","0",21,50,46
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F2EBDF6C-D88E-5862-1DE4-D4B8C6299AA4","1","0","0","1","0",21,10,10
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","54DD440C-9D3B-A907-7CCD-CA8737CFE63B","1","0","0","1","0",20,20,18
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","54DD440C-9D3B-A907-7CCD-CA8737CFE63B","1","0","0","1","0",21,20,19
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","38C583A4-546F-B67A-F583-3F11715B350B","1","0","0","1","0",11,50,50
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F2EBDF6C-D88E-5862-1DE4-D4B8C6299AA4","1","0","0","1","0",20,10,10
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","5FB3812F-FFCB-AEA1-2F7C-21A05DDE000D","1","0","0","1","1",16,20,20
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","5FB3812F-FFCB-AEA1-2F7C-21A05DDE000D","1","0","0","1","1",15,20,20
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","64133F23-6396-D484-DAB5-B13DA635BB0C","1","0","0","1","0",20,50,50
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","64133F23-6396-D484-DAB5-B13DA635BB0C","1","0","0","1","0",21,50,48
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","38C583A4-546F-B67A-F583-3F11715B350B","1","0","0","1","0",11,20,20
"Vicia cretica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F2EBDF6C-D88E-5862-1DE4-D4B8C6299AA4","1","0","0","1","0",21,100,99
"Vicia disperma","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A6BB00F3-4EB2-168E-71F1-EC4D9DEF0930","1","0","0","1","1",16,10,10
"Vicia disperma","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E60AE50D-0EC3-D8D2-C2EF-220D3758DD96","1","0","0","1","0",21,20,18
"Vicia disperma","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","11C8B437-5404-DC09-1C2A-0686113558EF","1","0","0","1","0",21,50,47
"Vicia disperma","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A6BB00F3-4EB2-168E-71F1-EC4D9DEF0930","1","0","0","1","1",15,10,9
"Vicia disperma","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","83B93551-7EE5-4E13-C959-FF428B299799","1","0","0","1","0",21,50,48
"Vicia disperma","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","11C8B437-5404-DC09-1C2A-0686113558EF","1","0","0","1","0",21,100,94
"Vicia disperma","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","83B93551-7EE5-4E13-C959-FF428B299799","1","0","0","1","0",20,50,50
"Vicia disperma","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E60AE50D-0EC3-D8D2-C2EF-220D3758DD96","1","0","0","1","0",21,10,10
"Vicia disperma","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E60AE50D-0EC3-D8D2-C2EF-220D3758DD96","1","0","0","1","0",21,10,9
"Vicia disperma","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","11C8B437-5404-DC09-1C2A-0686113558EF","1","0","0","1","0",20,50,46
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","083F42E1-EF65-5366-0CA8-B5849D4F74CE","1","0","0","1","0",21,25,25
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","083F42E1-EF65-5366-0CA8-B5849D4F74CE","1","0","0","1","0",21,20,18
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","78052FA8-B7D1-63E0-8A3F-FCF3DDBEA1EB","1","0","0","1","0",21,25,25
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","083F42E1-EF65-5366-0CA8-B5849D4F74CE","1","0","0","1","0",21,20,20
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","78052FA8-B7D1-63E0-8A3F-FCF3DDBEA1EB","1","0","0","1","0",21,10,10
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","083F42E1-EF65-5366-0CA8-B5849D4F74CE","1","0","0","1","0",20,20,20
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","6DAD5FA9-2E85-5151-42F0-0BBA34F81884","1","0","0","1","0",21,50,46
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CA3D52C8-2E33-5EB2-D677-AAB1B5F0600B","1","0","0","1","0",15,20,20
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","78052FA8-B7D1-63E0-8A3F-FCF3DDBEA1EB","1","0","0","1","0",20,20,20
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","6DAD5FA9-2E85-5151-42F0-0BBA34F81884","1","0","0","1","0",20,10,10
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","6DAD5FA9-2E85-5151-42F0-0BBA34F81884","1","0","0","1","0",21,10,10
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","4BD956B2-362C-D0E5-1B2C-DD0121077211","1","0","0","1","0",15,20,20
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BCCA78C9-674B-9017-AC5C-8A2E207E6D30","1","0","0","1","0",16,20,20
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","4BD956B2-362C-D0E5-1B2C-DD0121077211","1","0","0","1","0",20,20,20
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BCCA78C9-674B-9017-AC5C-8A2E207E6D30","1","0","0","1","0",15,20,20
"Vicia hirsuta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CA3D52C8-2E33-5EB2-D677-AAB1B5F0600B","1","0","0","1","0",20,19,19
"Vicia hybrida","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","6B60CB2C-23C9-28D8-238B-2F8A47502A08","1","0","0","1","0",10,10,9
"Vicia hybrida","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","1B9E4071-696D-3460-B5D0-95F7517E6D3A","1","0","0","1","0",16,20,20
"Vicia hybrida","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","6B60CB2C-23C9-28D8-238B-2F8A47502A08","1","0","0","1","0",11,10,8
"Vicia hybrida","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","1B9E4071-696D-3460-B5D0-95F7517E6D3A","1","0","0","1","0",16,20,18
"Vicia hybrida","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","6B60CB2C-23C9-28D8-238B-2F8A47502A08","1","0","0","1","0",11,10,10
"Vicia lutea","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","197EC21F-A2C6-FC1E-4ACA-7855CEAE1A1A","0","0","0","0","0",16,50,43
"Vicia lutea","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","197EC21F-A2C6-FC1E-4ACA-7855CEAE1A1A","0","0","0","1","0",20,50,35
"Vicia lutea","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3DE51029-46AE-70F1-824D-DA8110764E2C","1","0","0","1","0",21,20,18
"Vicia lutea","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","992279FC-DF4D-5A8C-327A-3F74BDE34FCE","1","0","0","1","0",11,10,10
"Vicia lutea","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3DE51029-46AE-70F1-824D-DA8110764E2C","1","0","0","1","0",20,20,20
"Vicia lutea","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3DE51029-46AE-70F1-824D-DA8110764E2C","1","0","0","1","0",21,100,87
"Vicia lutea","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","992279FC-DF4D-5A8C-327A-3F74BDE34FCE","1","0","0","1","0",10,10,10
"Vicia pannonica","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","00E79D4D-40EF-30C6-A241-10C3FA3C539A","0","0","0","1","0",20,50,29
"Vicia pannonica","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","00E79D4D-40EF-30C6-A241-10C3FA3C539A","0","0","0","0","0",16,50,25
"Vicia peregrina","10E47053-3EFD-2A7B-9A5E-298AD6668501","72BCE3AF-7C7F-BF76-5C95-DC8E5D87CEEE","0","0","0","1","0",20,30,24
"Vicia peregrina","10E47053-3EFD-2A7B-9A5E-298AD6668501","72BCE3AF-7C7F-BF76-5C95-DC8E5D87CEEE","1","0","0","0","0",20,30,30
"Vicia peregrina","10E47053-3EFD-2A7B-9A5E-298AD6668501","72BCE3AF-7C7F-BF76-5C95-DC8E5D87CEEE","1","0","0","1","0",20,30,30
"Vicia peregrina","10E47053-3EFD-2A7B-9A5E-298AD6668501","72BCE3AF-7C7F-BF76-5C95-DC8E5D87CEEE","1","0","0","1","0",20,30,30
"Vicia peregrina","10E47053-3EFD-2A7B-9A5E-298AD6668501","72BCE3AF-7C7F-BF76-5C95-DC8E5D87CEEE","1","0","0","0","0",20,30,28
"Vicia peregrina","10E47053-3EFD-2A7B-9A5E-298AD6668501","72BCE3AF-7C7F-BF76-5C95-DC8E5D87CEEE","0","0","0","0","0",20,30,27
"Vicia peregrina","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","FB86B5CD-DE19-61E9-E20E-EE73860BE2B3","1","0","0","1","0",20,20,18
"Vicia peregrina","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","4B5CD7B8-7E0D-2856-B482-B28182D878BC","1","0","0","1","0",21,20,19
"Vicia peregrina","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","FB86B5CD-DE19-61E9-E20E-EE73860BE2B3","1","0","0","1","0",21,20,19
"Vicia peregrina","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","4B5CD7B8-7E0D-2856-B482-B28182D878BC","1","0","0","1","0",20,20,18
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","BEC89700-9F60-D04D-F823-857CD413B46C","0","0","0","0","0",20,100,99
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","0","0",20,200,186
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","1","1",20,100,96
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","0","0",20,200,190
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","8CE256FF-F7DC-B730-A6CB-652BAC6E971B","0","0","0","1","1",20,100,86
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","0","0",20,100,93
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","E2BCB10E-5E40-4A1B-9A18-1D4BD94E4AD4","0","0","0","0","0",20,100,97
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","0","0",20,100,94
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","0","0",20,100,97
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","1","1",20,100,99
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","1","1",20,100,95
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","8CE256FF-F7DC-B730-A6CB-652BAC6E971B","0","0","0","1","1",20,100,93
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","0","0",20,200,196
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","0","0",20,200,188
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","0","0",20,200,192
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","8CE256FF-F7DC-B730-A6CB-652BAC6E971B","0","0","0","0","0",20,200,198
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","1","1",20,100,97
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","8CE256FF-F7DC-B730-A6CB-652BAC6E971B","0","0","0","0","0",20,100,97
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","0","0",20,200,180
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","0","0",20,100,94
"Vicia sativa","ECFA7630-F74F-5B62-A10B-1CC8E2172224","F4620A48-F59E-93A7-A1E8-F073F307585D","1","0","0","1","0",21,120,110
"Vicia sativa","10E47053-3EFD-2A7B-9A5E-298AD6668501","4034F5E5-0185-F439-6B9C-42B01DAD027D","1","0","0","0","0",20,30,30
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","0","0",20,200,186
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","1","1",20,100,81
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","0","0",20,200,182
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","E2BCB10E-5E40-4A1B-9A18-1D4BD94E4AD4","0","0","0","1","1",20,100,98
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","1","1",20,100,95
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","CCEA6367-3072-7C80-CAFF-757F1609D0C5","0","0","0","1","1",20,100,93
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","0","0",20,200,194
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","0","0",20,100,99
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","1","1",20,100,100
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","0","0",20,200,198
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","1","1",20,100,89
"Vicia sativa","10E47053-3EFD-2A7B-9A5E-298AD6668501","4034F5E5-0185-F439-6B9C-42B01DAD027D","1","0","0","0","0",20,30,30
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","0","0",20,100,96
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","8CE256FF-F7DC-B730-A6CB-652BAC6E971B","0","0","0","0","0",20,100,98
"Vicia sativa","10E47053-3EFD-2A7B-9A5E-298AD6668501","4034F5E5-0185-F439-6B9C-42B01DAD027D","1","0","0","1","0",20,30,30
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","55A4C50E-2171-7C06-C161-534E6C0CD7DA","0","0","0","0","0",20,200,188
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","1","1",20,100,91
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","E2BCB10E-5E40-4A1B-9A18-1D4BD94E4AD4","0","0","0","0","0",20,200,196
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","1","1",20,100,98
"Vicia sativa","78E5C936-BD3C-5F40-477A-C036B8724CAF","B8BC6CF4-793F-39CA-CFBF-01F2E04E3FE3","0","0","0","0","0",20,200,182
